"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"","FUCOSE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 578299; quant.mz: 160; Binbase_ID: 3009; KEGG: C02095; PubChem: 439650; InChI_Key: SHZGCJCMOBCMKK-FPRJBGLDSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","FRUCTOSE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 641863; quant.mz: 307; Binbase_ID: 50366; KEGG: C02336; PubChem: 439709; InChI_Key: RFSUNEUAIZKAJO-ARQDHWQXSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","ETHANOLAMINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 344719; quant.mz: 174; Binbase_ID: 3212; KEGG: C00189; PubChem: 700; InChI_Key: HZAXFHJVJLSVMW-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","ERYTHRITOL","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 471922; quant.mz: 217; Binbase_ID: 92; KEGG: C00503; PubChem: 222285; InChI_Key: UNXHWFMMPAWVPI-ZXZARUISSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","EPSILON.CAPROLACTAM","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 353069; quant.mz: 170; Binbase_ID: 3101; KEGG: C06593; PubChem: 7768; InChI_Key: JBKVHLHDHHXQEQ-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","DODECANOL","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 507619; quant.mz: 243; Binbase_ID: 12092; KEGG: C02277; PubChem: 8193; InChI_Key: LQZZUXJYWNFBMV-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","DIGLYCEROL","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 591074; quant.mz: 103; Binbase_ID: 34153; KEGG: n/a; PubChem: 42953; InChI_Key: GPLRAVKSCUXZTP-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","DEOXYPENTITOL","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 528774; quant.mz: 231; Binbase_ID: 33037; KEGG: n/a; PubChem: 270738; InChI_Key: FJGNTEKSQVNVTJ-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","CYSTINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 804619; quant.mz: 218; Binbase_ID: 94; KEGG: C01420; PubChem: 595; InChI_Key: LEVWYRKDKASIDU-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","CYSTEINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 500158; quant.mz: 220; Binbase_ID: 65; KEGG: C00097; PubChem: 5862; InChI_Key: XUJNEKJLAYXESH-REOHCLBHSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","CREATININE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 502599; quant.mz: 115; Binbase_ID: 31; KEGG: C00791; PubChem: 588; InChI_Key: DDRJAANPRJIHGJ-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","CONDURITOL.BETA.EPOXIDE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 675635; quant.mz: 318; Binbase_ID: 2670; KEGG: n/a; PubChem: 9989541; InChI_Key: ZHMWOVGZCINIHW-SPHYCDKFSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","CITRULLINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 623406; quant.mz: 157; Binbase_ID: 68605; KEGG: C00327; PubChem: 9750; InChI_Key: RHGKLRLOHDJJDR-BYPYZUCNSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","CITRIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 617342; quant.mz: 273; Binbase_ID: 288; KEGG: C00158; PubChem: 311; InChI_Key: KRKNYBCHXYNGOX-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","CHOLESTEROL","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 1078536; quant.mz: 129; Binbase_ID: 19; KEGG: C00187; PubChem: 5997; InChI_Key: HVYWMOMLDIMFJA-DPAQBDIFSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","CELLOBIOSE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 932179; quant.mz: 204; Binbase_ID: 1373; KEGG: C01971; PubChem: 6255; InChI_Key: GUBGYTABKSRVRQ-QUYVBRFLSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","CAPRYLIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 343457; quant.mz: 201; Binbase_ID: 6866; KEGG: C06423; PubChem: 379; InChI_Key: WWZKQHOCKIZLMA-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
